Date,Open,High,Low,Close,Adj Close,Volume
2019-12-03,366.989990,369.500000,363.399994,368.809998,368.809998,929700
2019-12-04,369.190002,373.339996,367.570007,369.970001,369.970001,605000
2019-12-05,370.970001,372.000000,366.160004,368.339996,368.339996,501800
2019-12-06,369.519989,373.730011,368.299988,372.260010,372.260010,575900
2019-12-09,373.089996,373.089996,362.890015,365.630005,365.630005,974400
2019-12-10,357.149994,372.149994,357.000000,367.670013,367.670013,1061600
2019-12-11,368.399994,376.679993,368.250000,373.529999,373.529999,935700
2019-12-12,374.100006,382.250000,372.079987,372.160004,372.160004,949900
2019-12-13,376.160004,379.179993,372.559998,376.420013,376.420013,995900
2019-12-16,367.839996,377.220001,367.709991,376.010010,376.010010,756600
2019-12-17,375.730011,375.730011,368.220001,369.100006,369.100006,1002900
2019-12-18,370.299988,373.630005,368.730011,371.359985,371.359985,831300
2019-12-19,371.950012,373.980011,363.140015,372.549988,372.549988,903700
2019-12-20,374.940002,375.799988,371.010010,375.619995,375.619995,1192800
2019-12-23,377.200012,377.880005,372.559998,374.200012,374.200012,431200
2019-12-24,374.750000,376.709991,372.510010,376.510010,376.510010,221500
2019-12-26,376.760010,377.760010,374.000000,374.859985,374.859985,451900
2019-12-27,375.239990,375.950012,370.970001,373.320007,373.320007,293000
2019-12-30,373.739990,375.820007,371.040009,373.700012,373.700012,369200
2019-12-31,373.640015,376.709991,372.040009,375.480011,375.480011,494600
2020-01-02,378.000000,379.000000,369.239990,373.350006,373.350006,512400
2020-01-03,368.209991,372.350006,367.049988,369.160004,369.160004,500800
2020-01-06,368.230011,372.140015,364.500000,371.739990,371.739990,690800
2020-01-07,371.559998,373.829987,368.019989,373.130005,373.130005,736400
2020-01-08,373.179993,384.850006,370.709991,382.420013,382.420013,743100
2020-01-09,383.630005,386.540009,381.369995,383.470001,383.470001,587500
2020-01-10,384.619995,386.100006,380.000000,381.410004,381.410004,568100
2020-01-13,380.010010,380.339996,375.130005,378.929993,378.929993,637200
2020-01-14,378.299988,388.420013,375.570007,387.619995,387.619995,638900
2020-01-15,387.420013,396.470001,387.420013,390.750000,390.750000,680700
2020-01-16,393.170013,394.000000,381.820007,385.570007,385.570007,620500
2020-01-17,386.100006,386.600006,382.529999,385.940002,385.940002,862800
2020-01-21,385.899994,386.309998,363.679993,363.709991,363.709991,1488400
2020-01-22,365.720001,367.140015,356.459991,359.140015,359.140015,1320300
2020-01-23,359.420013,360.450012,354.209991,356.600006,356.600006,737600
2020-01-24,359.910004,359.910004,343.089996,345.279999,345.279999,1103100
2020-01-27,341.200012,343.320007,336.170013,339.420013,339.420013,775000
2020-01-28,341.600006,345.769989,337.299988,344.079987,344.079987,729500
2020-01-29,346.250000,347.970001,338.899994,339.250000,339.250000,558600
2020-01-30,335.679993,337.570007,331.570007,336.179993,336.179993,664100
2020-01-31,333.170013,338.980011,328.130005,337.940002,337.940002,988600
2020-02-03,339.690002,347.000000,339.390015,341.119995,341.119995,930100
2020-02-04,347.899994,359.489990,347.619995,356.000000,356.000000,956800
2020-02-05,364.839996,376.679993,363.000000,372.160004,372.160004,1404400
2020-02-06,385.529999,394.679993,375.029999,389.850006,389.850006,1605500
2020-02-07,391.070007,391.369995,378.510010,381.869995,381.869995,1172400
2020-02-10,378.160004,389.839996,377.440002,386.209991,386.209991,939500
2020-02-11,390.209991,398.000000,387.980011,396.750000,396.750000,992800
2020-02-12,398.130005,407.049988,397.640015,406.299988,406.299988,1076200
2020-02-13,406.440002,408.000000,398.100006,398.809998,398.809998,656800
2020-02-14,399.100006,402.089996,393.390015,399.549988,399.549988,536800
2020-02-18,396.820007,402.000000,395.010010,397.649994,397.649994,512200
2020-02-19,397.859985,402.209991,395.309998,400.809998,400.809998,564000
2020-02-20,399.899994,401.089996,393.760010,399.140015,399.140015,660800
2020-02-21,396.070007,404.540009,392.859985,403.149994,403.149994,655300
2020-02-24,395.540009,426.359985,386.839996,425.380005,425.380005,2959700
2020-02-25,437.250000,457.600006,437.000000,442.350006,442.350006,3568800
2020-02-26,444.019989,461.339996,442.440002,457.920013,457.920013,2299300
2020-02-27,468.559998,470.000000,430.700012,431.609985,431.609985,2093500
2020-02-28,422.369995,445.049988,418.220001,444.570007,444.570007,1594800
2020-03-02,445.000000,465.510010,445.000000,464.750000,464.750000,1713100
2020-03-03,454.720001,467.690002,448.109985,461.549988,461.549988,1210600
2020-03-04,467.959991,494.559998,467.130005,493.480011,493.480011,1960700
2020-03-05,480.940002,500.000000,480.000000,488.170013,488.170013,1270200
2020-03-06,477.290009,496.989990,477.000000,494.429993,494.429993,1130700
2020-03-09,466.940002,486.690002,466.149994,474.440002,474.440002,1344100
2020-03-10,488.450012,488.709991,460.799988,475.019989,475.019989,1390500
2020-03-11,479.109985,485.980011,459.609985,464.700012,464.700012,1351800
2020-03-12,444.359985,451.959991,426.100006,431.890015,431.890015,1627800
2020-03-13,445.010010,466.040009,418.010010,465.549988,465.549988,1380700
2020-03-16,452.510010,484.579987,433.820007,440.829987,440.829987,1926300
2020-03-17,494.000000,512.979980,473.000000,491.690002,491.690002,3856500
2020-03-18,495.779999,499.000000,455.559998,485.000000,485.000000,2529500
2020-03-19,483.929993,518.000000,469.450012,489.829987,489.829987,2358200
2020-03-20,493.010010,499.500000,435.010010,438.450012,438.450012,2027000
2020-03-23,449.839996,477.000000,433.279999,455.630005,455.630005,1829300
2020-03-24,468.220001,471.989990,424.010010,449.529999,449.529999,1615700
2020-03-25,443.040009,458.829987,427.079987,429.779999,429.779999,1288000
2020-03-26,426.510010,452.700012,424.019989,452.299988,452.299988,1686200
2020-03-27,446.029999,465.790009,445.149994,449.519989,449.519989,1109000
2020-03-30,463.089996,476.100006,461.000000,473.000000,473.000000,1337000
2020-03-31,474.000000,495.480011,463.799988,488.290009,488.290009,1953200
2020-04-01,484.140015,499.989990,476.450012,496.649994,496.649994,1679800
2020-04-02,494.290009,501.000000,483.109985,498.750000,498.750000,1058900
2020-04-03,495.559998,503.260010,485.040009,493.320007,493.320007,1169500
2020-04-06,503.380005,511.010010,488.890015,504.269989,504.269989,1285500
2020-04-07,502.809998,509.739990,492.010010,501.510010,501.510010,1046900
2020-04-08,502.209991,514.109985,488.000000,512.330017,512.330017,1167100
2020-04-09,510.100006,515.640015,500.869995,512.960022,512.960022,1011800
2020-04-13,512.010010,519.000000,504.119995,517.020020,517.020020,789800
2020-04-14,524.619995,525.900024,517.000000,524.840027,524.840027,962600
2020-04-15,525.299988,527.099976,510.500000,511.690002,511.690002,836800
2020-04-16,518.919983,541.969971,517.619995,539.929993,539.929993,1206300
2020-04-17,549.989990,572.500000,539.140015,568.789978,568.789978,2133500
2020-04-20,566.710022,574.320007,560.390015,567.989990,567.989990,949300
2020-04-21,566.059998,568.989990,536.799988,544.460022,544.460022,1026300
2020-04-22,555.500000,563.369995,540.950012,558.080017,558.080017,825800
2020-04-23,558.929993,573.159973,557.489990,565.520020,565.520020,739500
2020-04-24,573.640015,574.000000,556.469971,566.210022,566.210022,837100
2020-04-27,563.150024,565.679993,539.150024,547.520020,547.520020,1467800
2020-04-28,537.479980,539.979980,522.419983,528.609985,528.609985,1128200
2020-04-29,532.640015,533.169983,513.809998,516.150024,516.150024,1306300
2020-04-30,513.989990,527.429993,507.690002,525.880005,525.880005,938000
2020-05-01,524.229980,529.210022,514.549988,525.500000,525.500000,482200
2020-05-04,528.179993,544.200012,527.619995,541.820007,541.820007,885600
2020-05-05,563.059998,581.000000,561.270020,574.369995,574.369995,1550700
2020-05-06,559.200012,569.989990,541.559998,553.500000,553.500000,1906200
2020-05-07,564.390015,570.210022,555.960022,559.830017,559.830017,1132100
2020-05-08,562.000000,567.830017,553.520020,563.400024,563.400024,698900
2020-05-11,565.229980,578.770020,564.099976,574.109985,574.109985,1040900
2020-05-12,576.979980,578.000000,556.450012,557.539978,557.539978,918600
2020-05-13,560.650024,581.780029,558.510010,577.119995,577.119995,1058900
2020-05-14,577.179993,580.770020,565.599976,570.859985,570.859985,702300
2020-05-15,566.780029,577.000000,563.080017,576.719971,576.719971,865700
2020-05-18,582.000000,583.539978,558.890015,560.280029,560.280029,962800
2020-05-19,561.000000,569.500000,557.599976,557.599976,557.599976,737900
2020-05-20,562.070007,580.549988,561.390015,576.890015,576.890015,840800
2020-05-21,577.510010,578.340027,556.679993,560.979980,560.979980,812600
2020-05-22,558.119995,574.190002,558.119995,569.909973,569.909973,653500
2020-05-26,548.539978,556.130005,534.250000,545.210022,545.210022,3742000
2020-05-27,538.700012,555.530029,522.020020,544.010010,544.010010,5902600
2020-05-28,547.500000,583.030029,546.130005,578.210022,578.210022,7869500
2020-05-29,580.700012,615.359985,571.520020,612.809998,612.809998,6675900
2020-06-01,605.000000,610.000000,597.619995,599.469971,599.469971,1579300
2020-06-02,602.200012,618.710022,591.669983,617.659973,617.659973,1511500
2020-06-03,615.369995,616.679993,589.599976,604.280029,604.280029,1541000
2020-06-04,596.989990,610.989990,592.789978,598.539978,598.539978,851800
2020-06-05,585.000000,600.140015,578.429993,597.000000,597.000000,1324100
2020-06-08,587.880005,605.260010,579.599976,604.039978,604.039978,964700
2020-06-09,603.489990,611.559998,601.890015,608.590027,608.590027,849900
2020-06-10,613.030029,617.369995,603.000000,606.590027,606.590027,925500
2020-06-11,621.000000,625.789978,592.320007,596.159973,596.159973,1515800
2020-06-12,616.010010,619.679993,583.140015,588.390015,588.390015,1229400
2020-06-15,584.539978,593.489990,582.320007,590.570007,590.570007,676100
2020-06-16,590.000000,597.150024,575.890015,592.900024,592.900024,741400
2020-06-17,596.330017,606.500000,594.859985,603.099976,603.099976,678000
2020-06-18,601.340027,604.030029,590.299988,597.349976,597.349976,645000
2020-06-19,602.309998,646.330017,598.710022,643.919983,643.919983,2668600
2020-06-22,634.090027,634.190002,618.190002,628.479980,628.479980,1238800
2020-06-23,631.330017,637.539978,623.010010,628.760010,628.760010,832700
2020-06-24,630.000000,644.700012,599.000000,605.039978,605.039978,1459600
2020-06-25,604.669983,620.289978,602.510010,619.960022,619.960022,813900
2020-06-26,611.020020,616.349976,601.559998,611.359985,611.359985,1817800
2020-06-29,609.369995,617.270020,605.770020,610.869995,610.869995,663200
2020-06-30,621.929993,626.059998,611.159973,623.650024,623.650024,754900
2020-07-01,625.000000,625.000000,601.020020,609.169983,609.169983,984700
2020-07-02,612.099976,630.760010,608.760010,622.450012,622.450012,802500
2020-07-06,635.000000,639.000000,623.500000,627.250000,627.250000,1041000
2020-07-07,636.030029,653.530029,628.229980,640.880005,640.880005,1423100
2020-07-08,650.409973,650.489990,632.419983,640.340027,640.340027,660100
2020-07-09,648.000000,655.929993,629.000000,640.630005,640.630005,1009600
2020-07-10,638.400024,639.989990,617.950012,620.859985,620.859985,929000
2020-07-13,623.669983,633.840027,614.109985,615.880005,615.880005,733200
2020-07-14,615.580017,644.340027,612.200012,641.229980,641.229980,864200
2020-07-15,641.989990,644.739990,626.500000,632.739990,632.739990,568800
2020-07-16,628.750000,634.260010,621.989990,632.210022,632.210022,410300
2020-07-17,635.000000,650.000000,632.210022,644.059998,644.059998,713700
2020-07-20,646.640015,664.640015,646.500000,658.210022,658.210022,671100
2020-07-21,658.000000,658.000000,635.640015,638.859985,638.859985,753400
2020-07-22,642.590027,644.059998,634.359985,637.530029,637.530029,497200
2020-07-23,637.919983,644.320007,628.340027,630.309998,630.309998,571300
2020-07-24,623.700012,623.700012,596.020020,608.940002,608.940002,1206000
2020-07-27,620.000000,638.419983,613.289978,637.400024,637.400024,850800
2020-07-28,636.200012,638.359985,629.070007,631.000000,631.000000,452000
2020-07-29,634.049988,634.469971,625.880005,632.159973,632.159973,369900
2020-07-30,625.719971,641.380005,625.719971,631.469971,631.469971,615700
2020-07-31,634.679993,634.789978,620.059998,632.070007,632.070007,663000
2020-08-03,634.840027,647.400024,632.729980,645.179993,645.179993,487200
2020-08-04,654.460022,654.460022,636.099976,648.429993,648.429993,747700
2020-08-05,654.950012,660.000000,623.900024,624.520020,624.520020,1135200
2020-08-06,628.880005,630.000000,613.599976,621.210022,621.210022,663500
2020-08-07,621.000000,627.460022,614.549988,620.210022,620.210022,432600
2020-08-10,623.000000,624.359985,596.580017,608.239990,608.239990,624300
2020-08-11,601.109985,608.239990,592.450012,598.859985,598.859985,587200
2020-08-12,599.900024,617.000000,599.900024,612.349976,612.349976,562600
2020-08-13,611.489990,616.239990,607.270020,610.890015,610.890015,378100
2020-08-14,610.090027,617.309998,610.090027,612.570007,612.570007,302900
2020-08-17,614.739990,627.989990,614.210022,620.729980,620.729980,403900
2020-08-18,623.010010,623.010010,613.270020,618.590027,618.590027,387900
2020-08-19,628.979980,640.650024,625.000000,629.630005,629.630005,720700
2020-08-20,610.010010,619.750000,608.440002,616.890015,616.890015,656600
2020-08-21,617.179993,618.070007,603.219971,605.489990,605.489990,662200
2020-08-24,612.380005,613.099976,590.710022,594.770020,594.770020,991900
2020-08-25,596.510010,615.000000,594.739990,610.500000,610.500000,734300
2020-08-26,605.500000,613.140015,604.489990,612.000000,612.000000,487900
2020-08-27,614.669983,619.520020,610.229980,614.969971,614.969971,534900
2020-08-28,611.000000,614.510010,598.900024,602.609985,602.609985,584200
2020-08-31,602.330017,621.609985,601.349976,619.929993,619.929993,908100
2020-09-01,615.630005,620.000000,589.299988,592.679993,592.679993,1028600
2020-09-02,591.299988,610.989990,591.299988,610.150024,610.150024,878000
2020-09-03,610.400024,610.419983,575.099976,577.400024,577.400024,841500
2020-09-04,575.000000,584.000000,564.500000,580.359985,580.359985,715400
2020-09-08,577.780029,578.989990,560.780029,561.890015,561.890015,688300
2020-09-09,565.000000,575.080017,564.960022,571.150024,571.150024,620400
2020-09-10,566.640015,572.799988,548.239990,550.099976,550.099976,879300
2020-09-11,551.789978,561.330017,540.000000,544.750000,544.750000,814100
2020-09-14,554.409973,566.510010,550.650024,564.200012,564.200012,762200
2020-09-15,569.169983,582.859985,567.590027,579.900024,579.900024,612400
2020-09-16,584.119995,586.440002,568.000000,569.150024,569.150024,804400
2020-09-17,557.190002,569.369995,557.190002,565.000000,565.000000,686500
2020-09-18,567.479980,567.830017,544.960022,555.239990,555.239990,1977100
2020-09-21,551.140015,556.460022,542.159973,555.700012,555.700012,682500
2020-09-22,552.359985,573.450012,552.359985,571.510010,571.510010,580500
2020-09-23,572.369995,578.159973,562.489990,565.190002,565.190002,535600
2020-09-24,561.000000,564.989990,554.700012,557.460022,557.460022,457900
2020-09-25,555.400024,575.919983,551.000000,574.059998,574.059998,643600
2020-09-28,572.830017,574.619995,559.059998,571.919983,571.919983,637000
2020-09-29,573.200012,576.000000,567.919983,573.609985,573.609985,454100
2020-09-30,589.770020,589.770020,554.000000,559.780029,559.780029,2157900
2020-10-01,562.500000,568.380005,552.270020,568.140015,568.140015,1092600
2020-10-02,562.000000,576.000000,554.039978,564.799988,564.799988,1235100
2020-10-05,598.900024,619.969971,591.150024,605.080017,605.080017,4843300
2020-10-06,605.320007,610.380005,579.020020,581.640015,581.640015,1725300
2020-10-07,588.489990,593.880005,581.650024,591.690002,591.690002,957200
2020-10-08,614.650024,615.000000,598.099976,599.880005,599.880005,2355600
2020-10-09,601.000000,604.440002,593.510010,602.070007,602.070007,1186200
