Date,Open,High,Low,Close,Adj Close,Volume
2018-05-09,24293.000000,24542.000000,24267.000000,24502.000000,24502.000000,191821
2018-05-10,24509.000000,24766.000000,24472.000000,24692.000000,24692.000000,155974
2018-05-11,24677.000000,24847.000000,24675.000000,24823.000000,24823.000000,146145
2018-05-13,null,null,null,null,null,null
2018-05-14,24811.000000,24971.000000,24811.000000,24886.000000,24886.000000,134517
2018-05-15,24868.000000,24895.000000,24603.000000,24660.000000,24660.000000,204096
2018-05-16,24676.000000,24778.000000,24614.000000,24740.000000,24740.000000,137023
2018-05-17,24741.000000,24836.000000,24631.000000,24704.000000,24704.000000,165080
2018-05-18,24704.000000,24803.000000,24655.000000,24721.000000,24721.000000,154189
2018-05-20,null,null,null,null,null,null
2018-05-21,24854.000000,25080.000000,24854.000000,25002.000000,25002.000000,162324
2018-05-22,24997.000000,25066.000000,24805.000000,24845.000000,24845.000000,143053
2018-05-23,24836.000000,24879.000000,24627.000000,24859.000000,24859.000000,219951
2018-05-24,24849.000000,24868.000000,24584.000000,24803.000000,24803.000000,204225
2018-05-25,24804.000000,24906.000000,24674.000000,24730.000000,24730.000000,179845
2018-05-27,null,null,null,null,null,null
2018-05-29,24770.000000,24788.000000,24227.000000,24377.000000,24377.000000,351107
2018-05-30,24398.000000,24715.000000,24325.000000,24669.000000,24669.000000,220229
2018-05-31,24636.000000,24705.000000,24342.000000,24417.000000,24417.000000,249110
2018-06-01,24440.000000,24679.000000,24419.000000,24629.000000,24629.000000,180922
2018-06-03,null,null,null,null,null,null
2018-06-04,24619.000000,24863.000000,24571.000000,24796.000000,24796.000000,138703
2018-06-05,24808.000000,24860.000000,24709.000000,24822.000000,24822.000000,140335
2018-06-06,24828.000000,25161.000000,24812.000000,25140.000000,25140.000000,181641
2018-06-07,25148.000000,25327.000000,25119.000000,25268.000000,25268.000000,227962
2018-06-08,25257.000000,25329.000000,25076.000000,25307.000000,25307.000000,118435
2018-06-10,null,null,null,null,null,null
2018-06-11,25275.000000,25400.000000,25232.000000,25329.000000,25329.000000,73746
2018-06-12,25317.000000,25385.000000,25239.000000,25296.000000,25296.000000,64694
2018-06-13,25326.000000,25358.000000,25181.000000,25184.000000,25184.000000,49128
2018-06-14,25180.000000,25329.000000,25127.000000,25185.000000,25185.000000,40976
2018-06-15,25204.000000,25204.000000,24963.000000,25058.300781,25058.300781,240917
2018-06-17,null,null,null,null,null,null
2018-06-18,25074.000000,25148.000000,24839.000000,25016.000000,25016.000000,163171
2018-06-19,25001.000000,25017.000000,24569.000000,24715.000000,24715.000000,268359
2018-06-20,24715.000000,24858.000000,24632.000000,24670.000000,24670.000000,181063
